asset_id,asset_category,source_id,source_title,source_file,page,path,width,height,tags,dominant_colors,recommend_use,page_text_excerpt
PRESALE003_A0154,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,39,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0154.jpeg,468,980,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#4f4f4f|#808080|#353535|#f5f5f5|#7f7f7f,展示APP、小程序、权益领取、履约路径或客户侧页面,39 使用流程： 权益选择 选择-权益待领取 就医无忧 健康守护 *履约页面仅为展示流程样例，实际以线上展示为准 点击问号可看服务介绍
PRESALE003_A0155,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,39,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0155.jpeg,468,980,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#808080|#ececec|#676767|#242424|#7f7f7f,展示APP、小程序、权益领取、履约路径或客户侧页面,39 使用流程： 权益选择 选择-权益待领取 就医无忧 健康守护 *履约页面仅为展示流程样例，实际以线上展示为准 点击问号可看服务介绍
PRESALE003_A0159,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,39,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0159.jpeg,468,980,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#f7f7f7|#f8f8f8|#f9f9f9|#f6f6f6|#dadada,展示APP、小程序、权益领取、履约路径或客户侧页面,39 使用流程： 权益选择 选择-权益待领取 就医无忧 健康守护 *履约页面仅为展示流程样例，实际以线上展示为准 点击问号可看服务介绍
PRESALE003_A0160,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,40,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0160.jpeg,609,1286,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#8b8b8b|#747474|#2b2e3f|#7a7a7a|#fafbfb,展示APP、小程序、权益领取、履约路径或客户侧页面,40 使用流程： 权益使用 选择-服务使用页 名医视频服务 肩颈-按摩理疗 *履约页面仅为展示流程样例，实际以线上展示为准 减重管理服务 欧姆龙心电监测
PRESALE003_A0162,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,40,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0162.jpeg,508,1067,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#f4f4f4|#f9f9f9|#f5f5f5|#f7f7f7|#585858,展示APP、小程序、权益领取、履约路径或客户侧页面,40 使用流程： 权益使用 选择-服务使用页 名医视频服务 肩颈-按摩理疗 *履约页面仅为展示流程样例，实际以线上展示为准 减重管理服务 欧姆龙心电监测
PRESALE003_A0163,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,40,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0163.jpeg,508,1067,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|服务流程,#f4f4f4|#f9f9f9|#f7f7f7|#f5f5f5|#3e3e3e,展示APP、小程序、权益领取、履约路径或客户侧页面,40 使用流程： 权益使用 选择-服务使用页 名医视频服务 肩颈-按摩理疗 *履约页面仅为展示流程样例，实际以线上展示为准 减重管理服务 欧姆龙心电监测
PRESALE003_A0164,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,40,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0164.jpeg,508,1067,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|平安橙|服务流程,#f4f4f4|#f0f0f0|#f7f7f7|#f6f6f6|#f8f8f8,展示APP、小程序、权益领取、履约路径或客户侧页面,40 使用流程： 权益使用 选择-服务使用页 名医视频服务 肩颈-按摩理疗 *履约页面仅为展示流程样例，实际以线上展示为准 减重管理服务 欧姆龙心电监测
PRESALE003_A0165,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,40,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0165.jpeg,508,1067,medical_service|mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|平安橙|服务流程,#fafafa|#737373|#f1f1f1|#f9f9f9|#f2f2f2,展示APP、小程序、权益领取、履约路径或客户侧页面,40 使用流程： 权益使用 选择-服务使用页 名医视频服务 肩颈-按摩理疗 *履约页面仅为展示流程样例，实际以线上展示为准 减重管理服务 欧姆龙心电监测
PRESALE003_A0168,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,41,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0168.jpeg,508,1067,mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|平安橙|服务流程,#5c5c5c|#535353|#808080|#fafafa|#e9e9ea,展示APP、小程序、权益领取、履约路径或客户侧页面,41 使用流程：权益重新兑换 选择-服务使用页 *履约页面仅为展示流程样例，实际以线上展示为准 重新选择权益 重新选择权益需 满足以下几个条 件： 1、已选权益未使 用/未预约； 2、首次选择权益 后，未满7个自然 日；
PRESALE003_A0169,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,41,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0169.jpeg,508,1067,mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|平安橙|服务流程,#404040|#727272|#808080|#fafafa|#f9f9f9,展示APP、小程序、权益领取、履约路径或客户侧页面,41 使用流程：权益重新兑换 选择-服务使用页 *履约页面仅为展示流程样例，实际以线上展示为准 重新选择权益 重新选择权益需 满足以下几个条 件： 1、已选权益未使 用/未预约； 2、首次选择权益 后，未满7个自然 日；
PRESALE003_A0170,移动端/履约截图,PRESALE003,企康会员产品手册,企康会员产品手册_V9.7_20250310.pdf,41,07_售前材料规范与素材库/assets/PRESALE003/PRESALE003_A0170.jpeg,508,1067,mobile_ui_screenshot|photo_or_illustration|product_package|service_flow|平安橙|服务流程,#5c5c5c|#535353|#808080|#fafafa|#e9e9ea,展示APP、小程序、权益领取、履约路径或客户侧页面,41 使用流程：权益重新兑换 选择-服务使用页 *履约页面仅为展示流程样例，实际以线上展示为准 重新选择权益 重新选择权益需 满足以下几个条 件： 1、已选权益未使 用/未预约； 2、首次选择权益 后，未满7个自然 日；
PRESALE004_A0002,图标/Logo,PRESALE004,健康宝服务营销手册,健康宝.pdf,1,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0002.png,380,74,icon_or_logo|互联网医疗|企业健康|服务流程,#e95504|#ee5704|#ea5504|#f45904|#f25804,用于能力模块、流程节点、客户/生态标识,健康管理——健康宝服务营销手册 平安健康互联网股份有限公司
PRESALE004_A0005,图标/Logo,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0005.png,60,60,icon_or_logo|medical_service|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#e75c01|#e45a00|#e45800|#e55800|#e55900,用于能力模块、流程节点、客户/生态标识,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0006,图标/Logo,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0006.png,71,71,icon_or_logo|medical_service|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#e75c01|#e45a00|#e55900|#e65a00|#e45900,用于能力模块、流程节点、客户/生态标识,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0007,图标/Logo,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0007.png,70,70,icon_or_logo|medical_service|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#e75c01|#e45a00|#e55900|#e45900|#e45800,用于能力模块、流程节点、客户/生态标识,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0008,图标/Logo,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0008.png,66,66,icon_or_logo|medical_service|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#e45900|#e75c01|#e45a00|#e55800|#e55900,用于能力模块、流程节点、客户/生态标识,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0004,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0004.jpeg,441,818,medical_service|photo_or_illustration|service_flow|互联网医疗|企业健康|平安橙|智能硬件|服务流程,#f5f5f5|#fafafa|#f9f9f9|#f7f7f7|#f8f8f8,用于封面、行业痛点、客户场景、医养服务场景,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0012,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0012.png,264,516,medical_service|photo_or_illustration|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#130f0c|#28292a|#292a2b|#1a140f|#6e645d,用于封面、行业痛点、客户场景、医养服务场景,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0013,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,3,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0013.jpeg,377,786,medical_service|photo_or_illustration|service_flow|互联网医疗|企业健康|智能硬件|服务流程,#f7f7f7|#f5f5f5|#f9f9f9|#f6f4f5|#f6f5f5,用于封面、行业痛点、客户场景、医养服务场景,3 3 服务链路：健康管理将承接医疗检后服务，打通服务链路 线上医疗问诊 私人教练 私人营养师 心理咨询师 四师共管 平安健康 全科 其他 专科 中医科 妇产科 儿科 皮肤科 五大医疗疾病库、AI问答、 智能体态检测等 平安领先医疗科技 五大专科+运动、营养、心理 咨询服务、健康解决计划 线上医疗健康专业服务 打通“线上-线下服务”闭环
PRESALE004_A0021,移动端/履约截图,PRESALE004,健康宝服务营销手册,健康宝.pdf,5,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0021.png,511,1023,mobile_ui_screenshot|photo_or_illustration|service_flow|互联网医疗|企业健康|客户方案|平安橙|智能硬件|服务流程|补充医疗,#e6e6e6|#242424|#999999|#efefef|#f5edf1,展示APP、小程序、权益领取、履约路径或客户侧页面,5 5 健康管理健康宝服务：健康管理解决方案（运动、营养、心理、睡眠） 服务流程 效果评估优化方案 定制专属健康方案 每个人都有健康需求 中国约1/3肥胖人群 肥胖患病人数为2.3亿人 主要原因： 吃饭睡觉不自律 缺乏运动，没专业指导 1.6亿人存在心理问题 77%患有焦虑症状 主要原因： 工作职场压力很大 疫情反复生活迷茫 缺少心理疏导和关怀 1/9人口饮
PRESALE004_A0026,移动端/履约截图,PRESALE004,健康宝服务营销手册,健康宝.pdf,5,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0026.jpeg,217,387,mobile_ui_screenshot|photo_or_illustration|service_flow|互联网医疗|企业健康|客户方案|智能硬件|服务流程|补充医疗,#f6f3fa|#f6f4f9|#f6f5fa|#f5f3f9|#fafafb,展示APP、小程序、权益领取、履约路径或客户侧页面,5 5 健康管理健康宝服务：健康管理解决方案（运动、营养、心理、睡眠） 服务流程 效果评估优化方案 定制专属健康方案 每个人都有健康需求 中国约1/3肥胖人群 肥胖患病人数为2.3亿人 主要原因： 吃饭睡觉不自律 缺乏运动，没专业指导 1.6亿人存在心理问题 77%患有焦虑症状 主要原因： 工作职场压力很大 疫情反复生活迷茫 缺少心理疏导和关怀 1/9人口饮
PRESALE004_A0046,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,8,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0046.jpeg,319,577,photo_or_illustration|互联网医疗|养老,#1a1a36|#1a1938|#1a1b3a|#1b1a39|#1a1937,用于封面、行业痛点、客户场景、医养服务场景,8 3、健康课程：海量明星课程在线陪练 叶彤 全网124.3万粉丝 2018MuscleMania中国 站比赛，比基尼D组第 一名 张琰 全网195.1万粉丝 2021央视节目《开门大吉》 嘉宾，明星健身教练 海量课程 • 400+节课运动课程 • 100节+心理音频大咖课程 课程品质 • 精选热门、精选课程 • 新增针对减脂/塑形专项训练计划 课程人群&场
PRESALE004_A0072,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,11,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0072.png,524,510,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,11 11 产品形态：健康宝（基础版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 体态检测 ④ 饮食记录 ⑤ 睡眠日记 ⑥ 运动健康课程 ⑦ 基础健康计划 服务明细 企业·健康宝 赋能企业员工 ① 六维健康测评 ② 职业心理测评 ③ 体重记录 ④ 饮食记录 ⑤ 睡眠日记 ⑥ 运动健康课程 ⑦ 心理音频课-思维提升课 ⑧ 心理音频课-人际
PRESALE004_A0073,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,11,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0073.png,670,833,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,11 11 产品形态：健康宝（基础版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 体态检测 ④ 饮食记录 ⑤ 睡眠日记 ⑥ 运动健康课程 ⑦ 基础健康计划 服务明细 企业·健康宝 赋能企业员工 ① 六维健康测评 ② 职业心理测评 ③ 体重记录 ④ 饮食记录 ⑤ 睡眠日记 ⑥ 运动健康课程 ⑦ 心理音频课-思维提升课 ⑧ 心理音频课-人际
PRESALE004_A0075,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,12,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0075.png,528,519,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,12 12 产品形态：健康宝（升级版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 饮食记录 ④ 睡眠日记 ⑤ AI睡眠工具 ⑥ AI食谱定制 ⑦ 运动健康课程 ⑧ 基础健康计划（92） ⑨ 精选健康计划（10） ⑩ AI咨询师 ⑪ 真人运动教练1v1图文 ⑫ 真人营养师1v1图文 ⑬ 心理音频课-思维提升课 ⑭ 心理音频课-人际沟通课 
PRESALE004_A0076,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,12,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0076.png,675,1113,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,12 12 产品形态：健康宝（升级版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 饮食记录 ④ 睡眠日记 ⑤ AI睡眠工具 ⑥ AI食谱定制 ⑦ 运动健康课程 ⑧ 基础健康计划（92） ⑨ 精选健康计划（10） ⑩ AI咨询师 ⑪ 真人运动教练1v1图文 ⑫ 真人营养师1v1图文 ⑬ 心理音频课-思维提升课 ⑭ 心理音频课-人际沟通课 
PRESALE004_A0077,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,12,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0077.png,675,1109,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,12 12 产品形态：健康宝（升级版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 饮食记录 ④ 睡眠日记 ⑤ AI睡眠工具 ⑥ AI食谱定制 ⑦ 运动健康课程 ⑧ 基础健康计划（92） ⑨ 精选健康计划（10） ⑩ AI咨询师 ⑪ 真人运动教练1v1图文 ⑫ 真人营养师1v1图文 ⑬ 心理音频课-思维提升课 ⑭ 心理音频课-人际沟通课 
PRESALE004_A0078,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,12,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0078.png,675,1112,photo_or_illustration|企业健康|客户方案|服务流程,,用于封面、行业痛点、客户场景、医养服务场景,12 12 产品形态：健康宝（升级版） 个人·健康宝 赋能企业客户 ① 六维健康测评 ② 体重记录 ③ 饮食记录 ④ 睡眠日记 ⑤ AI睡眠工具 ⑥ AI食谱定制 ⑦ 运动健康课程 ⑧ 基础健康计划（92） ⑨ 精选健康计划（10） ⑩ AI咨询师 ⑪ 真人运动教练1v1图文 ⑫ 真人营养师1v1图文 ⑬ 心理音频课-思维提升课 ⑭ 心理音频课-人际沟通课 
PRESALE004_A0082,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,16,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0082.jpeg,505,1092,photo_or_illustration,#eaeff2|#f3f5f7|#f1f4f6|#e9eef2|#e9eff2,用于封面、行业痛点、客户场景、医养服务场景,16 健康宝：睡眠记录/健康测评 ①添加睡眠记录 ②生成睡眠记录 ③健康测评内容 ④填写测评内容 ⑤测评结果查看
PRESALE004_A0083,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,16,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0083.jpeg,505,1092,photo_or_illustration,#f6f3fa|#eaeff2|#7372fc|#eeebf2|#f9f8f9,用于封面、行业痛点、客户场景、医养服务场景,16 健康宝：睡眠记录/健康测评 ①添加睡眠记录 ②生成睡眠记录 ③健康测评内容 ④填写测评内容 ⑤测评结果查看
PRESALE004_A0084,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,16,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0084.jpeg,535,1093,photo_or_illustration|平安橙,#f5f4f9|#fafafa|#f8f8fa|#8b8b8b|#757575,用于封面、行业痛点、客户场景、医养服务场景,16 健康宝：睡眠记录/健康测评 ①添加睡眠记录 ②生成睡眠记录 ③健康测评内容 ④填写测评内容 ⑤测评结果查看
PRESALE004_A0085,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,16,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0085.jpeg,507,1098,photo_or_illustration|平安橙,#f9f9f9|#fafafa|#e4f3fe|#e5f3fe|#f6fbfe,用于封面、行业痛点、客户场景、医养服务场景,16 健康宝：睡眠记录/健康测评 ①添加睡眠记录 ②生成睡眠记录 ③健康测评内容 ④填写测评内容 ⑤测评结果查看
PRESALE004_A0086,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,16,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0086.jpeg,508,1097,photo_or_illustration|平安橙,#f5f4f9|#f9f9f9|#f8f8f8|#fafafc|#fafafa,用于封面、行业痛点、客户场景、医养服务场景,16 健康宝：睡眠记录/健康测评 ①添加睡眠记录 ②生成睡眠记录 ③健康测评内容 ④填写测评内容 ⑤测评结果查看
PRESALE004_A0087,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,17,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0087.jpeg,521,1128,photo_or_illustration,#f6f3fa|#f6f4fa|#f6f5f9|#f8f6fb|#f6f3fb,用于封面、行业痛点、客户场景、医养服务场景,17 健康宝：健康计划 ①查看全部计划 ②开启新计划 ④开启健康计划 ③已开启计划 ⑤完成计划任务
PRESALE004_A0088,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,17,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0088.jpeg,521,1128,photo_or_illustration,#949597|#f8f6fb|#f8f7fb|#eefafa|#0cbe68,用于封面、行业痛点、客户场景、医养服务场景,17 健康宝：健康计划 ①查看全部计划 ②开启新计划 ④开启健康计划 ③已开启计划 ⑤完成计划任务
PRESALE004_A0089,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,17,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0089.jpeg,521,1128,photo_or_illustration,#f6f3fa|#f7f5fb|#f6f5f9|#f7f4fb|#fbf9fc,用于封面、行业痛点、客户场景、医养服务场景,17 健康宝：健康计划 ①查看全部计划 ②开启新计划 ④开启健康计划 ③已开启计划 ⑤完成计划任务
PRESALE004_A0090,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,17,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0090.jpeg,521,1128,photo_or_illustration,#f6f4f5|#f7f7f7|#f9f9f9|#f6f6f6|#f8f6f7,用于封面、行业痛点、客户场景、医养服务场景,17 健康宝：健康计划 ①查看全部计划 ②开启新计划 ④开启健康计划 ③已开启计划 ⑤完成计划任务
PRESALE004_A0091,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,17,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0091.jpeg,488,1057,photo_or_illustration,#f4f3f9|#e9eef2|#f6f5fa|#f5f5f8|#f6f4fb,用于封面、行业痛点、客户场景、医养服务场景,17 健康宝：健康计划 ①查看全部计划 ②开启新计划 ④开启健康计划 ③已开启计划 ⑤完成计划任务
PRESALE004_A0092,场景照片/插画,PRESALE004,健康宝服务营销手册,健康宝.pdf,18,07_售前材料规范与素材库/assets/PRESALE004/PRESALE004_A0092.jpeg,514,1112,photo_or_illustration|平安橙,#f7f7f7|#eaeff2|#f1f6f9|#fafafa|#f9f9f9,用于封面、行业痛点、客户场景、医养服务场景,18 健康宝-两师咨询 ①营养师人员 ②运动教练人员 ③营养师咨询 ④运动教练咨询 ⑤教练/营养师对话
PRESALE005_A0003,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,1,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0003.jpeg,1280,800,layout_reference|medical_service|page_background_or_full_slide|product_package|smart_device|互联网医疗|养老|智能硬件|服务流程,#fff6ed|#324959|#744b2f|#fff7f2|#fff8ef,用于复刻售前页版式、复杂表格或流程图布局参考,1 智能音箱-7*24小时智能管家服务 注：1.材料中智能音箱图片仅为示例，以实际提供的产品为准；2.特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务 智能管家 • 链接平安家医与尊老管家 • 提供7*24小时智能管家服务 1 家庭医生 全年无限次服务 会员健康档案 报告 解读 寻医 导诊 特医 特药 7*24 问诊 全球
PRESALE005_A0008,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,1,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0008.jpeg,2000,1125,layout_reference|medical_service|page_background_or_full_slide|product_package|smart_device|互联网医疗|养老|平安橙|智能硬件|服务流程,#fafbfd|#fbdfd5|#fde3d9|#fde6dd|#fde9e0,用于复刻售前页版式、复杂表格或流程图布局参考,1 智能音箱-7*24小时智能管家服务 注：1.材料中智能音箱图片仅为示例，以实际提供的产品为准；2.特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务 智能管家 • 链接平安家医与尊老管家 • 提供7*24小时智能管家服务 1 家庭医生 全年无限次服务 会员健康档案 报告 解读 寻医 导诊 特医 特药 7*24 问诊 全球
PRESALE005_A0007,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,1,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0007.jpeg,550,884,medical_service|photo_or_illustration|product_package|smart_device|互联网医疗|养老|智能硬件|服务流程,#f8f7f3|#f7f6f2|#f6f5f1|#f5f4f0|#f4f3ef,展示音箱、手表、检测设备、安防传感器、IoT联动方案,1 智能音箱-7*24小时智能管家服务 注：1.材料中智能音箱图片仅为示例，以实际提供的产品为准；2.特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务 智能管家 • 链接平安家医与尊老管家 • 提供7*24小时智能管家服务 1 家庭医生 全年无限次服务 会员健康档案 报告 解读 寻医 导诊 特医 特药 7*24 问诊 全球
PRESALE005_A0009,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0009.jpeg,965,609,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|养老|智能硬件,#21115a|#211463|#201b6b|#2a186c|#221064,用于复刻售前页版式、复杂表格或流程图布局参考,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
PRESALE005_A0015,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0015.jpeg,1280,800,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|养老|智能硬件,#4b1897|#4d1997|#410f7e|#10a7de|#11abe1,用于复刻售前页版式、复杂表格或流程图布局参考,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
